212
1,2
1,3
4,5
6,7
8,8
9,10
11,11
12,13
14,15
6,16
17,6
6,18
19,20
21,22
23,23
24,21
25,26
27,28
29,30
31,32
33,34
35,36
37,38
33,39
40,41
42,43
44,45
46,47
48,40
49,50
51,51
52,53
54,55
56,57
58,59
60,61
62,63
64,65
66,67
68,67
69,22
70,71
72,43
73,74
75,76
77,78
6,79
80,81
82,83
84,85
83,85
86,87
86,88
86,89
86,90
91,91
2,3
92,93
94,93
95,96
97,98
99,97
100,97
101,86
102,103
104,3
105,106
107,108
109,110
111,112
113,113
114,114
115,114
116,117
118,118
119,119
119,120
121,119
122,122
123,123
124,125
126,117
127,128
129,130
131,132
133,134
135,135
136,137
138,136
136,136
136,139
140,136
141,136
136,142
143,136
136,144
145,136
136,146
136,147
136,148
136,149
136,150
136,151
136,152
136,153
154,136
155,136
156,156
157,157
158,159
160,161
162,163
161,164
165,158
161,158
166,167
168,169
163,164
158,166
166,161
161,165
161,170
161,171
166,159
167,159
158,167
158,164
158,160
172,173
174,174
174,175
176,176
176,115
176,177
178,176
179,115
180,181
182,182
183,184
1,185
185,91
186,96
187,95
187,188
186,187
189,96
96,188
190,96
95,186
186,188
187,191
191,188
191,96
186,191
96,187
191,95
102,192
193,194
195,196
196,196
197,198
198,199
200,198
201,198
192,198
202,201
203,203
3,64
204,3
205,206
207,206
207,208
209,210
211,114
212,114
