500 1364
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
3,15
3,5
3,1
3,7
3,16
3,17
3,9
3,10
3,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,4
6,30
6,31
6,32
6,33
6,12
6,10
6,34
6,35
6,36
6,37
7,38
7,5
7,39
7,4
7,40
7,41
7,42
7,9
7,43
7,44
7,45
7,14
7,46
7,47
7,48
8,2
8,4
8,49
8,1
8,5
8,7
8,40
8,9
8,14
9,50
9,51
9,52
9,53
9,54
9,55
9,56
9,57
9,58
9,59
9,60
9,61
9,62
9,63
10,64
10,65
10,66
10,67
10,68
10,69
10,70
10,71
10,72
10,73
10,74
10,75
10,76
10,77
11,78
11,79
11,80
11,81
11,82
11,83
11,1
11,84
11,85
11,86
11,87
11,88
12,89
12,90
12,91
12,92
12,32
12,93
12,94
12,95
12,96
12,97
12,98
12,99
12,100
12,101
12,102
12,103
13,1
14,104
14,105
14,106
14,41
14,107
14,108
14,109
14,110
14,111
14,112
14,45
14,113
14,114
14,115
14,116
14,48
16,117
16,118
16,3
17,3
18,119
18,3
19,120
19,121
19,122
19,123
19,5
19,124
19,125
19,126
19,127
19,128
19,129
19,130
19,131
20,132
20,133
20,134
20,135
20,23
20,136
20,137
20,138
20,139
20,140
20,141
20,142
20,143
21,144
21,145
21,146
21,147
21,148
21,149
21,150
21,151
21,152
21,153
21,154
21,155
21,156
21,157
21,158
21,159
21,160
21,161
21,162
22,163
22,164
22,165
22,166
22,167
22,168
22,169
22,170
22,171
22,172
22,173
22,174
22,175
22,176
22,177
22,178
22,179
22,180
22,181
22,182
23,183
23,20
23,135
23,184
23,185
23,21
23,186
23,187
23,188
23,189
23,190
23,191
23,192
24,193
24,194
24,5
24,195
24,196
24,197
24,198
24,199
24,200
24,201
24,202
24,59
24,203
25,142
25,20
25,185
25,22
25,204
25,136
25,23
25,186
25,205
25,206
25,207
25,208
25,191
26,209
26,210
26,211
26,212
26,213
26,214
26,202
26,215
26,216
26,217
26,218
26,219
26,93
26,220
26,221
26,222
26,223
26,224
26,225
27,226
27,20
27,227
27,228
27,22
27,229
27,23
27,230
27,205
27,231
27,232
27,233
27,208
27,191
28,234
28,235
28,236
28,237
28,238
28,5
28,239
28,240
28,241
28,242
28,243
29,244
29,245
29,246
29,247
29,248
29,249
29,250
29,251
29,252
29,253
29,254
29,255
29,256
29,257
29,258
30,259
30,260
30,6
30,33
30,261
30,34
30,262
30,263
30,264
30,265
31,266
31,267
31,268
31,269
31,270
31,271
31,272
31,273
31,274
31,275
31,276
31,277
31,278
32,279
32,280
32,281
32,282
32,283
32,284
32,285
32,286
32,287
32,288
32,289
32,290
32,12
32,291
32,292
32,293
32,294
32,295
32,296
32,297
33,298
33,299
33,300
33,301
33,302
33,303
33,304
33,305
33,306
33,307
33,308
33,309
33,310
34,311
34,312
34,313
34,314
34,33
34,315
34,316
34,317
34,318
34,319
34,320
34,321
34,322
34,323
34,324
34,325
34,326
35,327
35,6
35,328
35,329
35,330
35,331
36,332
36,333
36,6
36,334
36,335
36,336
36,337
36,338
36,339
37,340
37,341
37,342
37,343
37,344
37,345
37,346
37,347
37,348
37,349
38,350
38,351
38,106
38,352
38,108
38,109
38,111
38,353
38,41
38,354
38,355
38,45
38,113
38,114
38,356
38,357
38,358
38,48
39,359
39,360
39,361
39,362
39,363
39,364
39,365
39,366
39,367
