138
6,74
6,45
6,136
6,36
6,21
6,18
7,18
7,116
7,74
7,99
7,81
7,135
7,91
7,136
7,138
7,118
7,36
8,132
8,18
9,89
9,135
9,136
9,83
9,18
9,138
10,98
10,95
11,74
11,18
11,36
12,95
12,104
12,61
13,18
13,103
13,36
14,135
14,78
14,74
16,138
16,20
16,36
16,33
16,18
16,74
17,78
17,74
17,20
17,135
18,108
18,68
18,46
18,130
18,79
18,28
18,72
18,51
18,76
18,100
18,41
18,63
18,26
18,33
18,19
18,89
18,78
18,44
18,59
18,83
18,116
18,99
18,81
18,91
18,62
18,40
18,90
18,35
18,64
18,85
18,53
18,118
18,132
18,80
18,50
18,96
18,21
18,55
18,123
18,92
18,135
18,95
18,29
18,75
18,20
18,74
18,105
18,136
18,45
18,138
18,127
18,103
18,36
19,138
19,74
19,136
19,89
19,78
20,68
20,46
20,130
20,33
20,136
20,21
20,78
20,92
20,138
20,30
20,29
20,95
20,135
20,74
20,36
21,68
21,78
21,138
21,44
21,74
21,92
21,136
21,36
22,54
22,95
22,72
24,72
24,116
25,122
25,72
25,95
26,136
26,36
26,95
26,64
28,79
28,36
28,72
29,138
29,127
29,30
29,135
29,95
29,74
30,95
30,72
30,74
32,57
32,70
32,73
32,101
32,77
32,72
33,54
33,64
33,120
33,95
33,74
33,138
33,78
33,36
33,89
33,100
33,72
34,100
34,94
34,61
34,95
35,90
35,64
36,83
36,52
36,37
36,137
36,133
36,79
36,51
36,76
36,100
36,64
36,127
36,59
36,115
36,45
36,99
36,81
36,135
36,91
36,136
36,116
36,77
36,80
36,108
36,106
36,93
36,72
36,95
36,74
36,103
36,85
36,89
36,118
36,138
37,116
37,72
37,95
37,77
38,72
38,95
40,62
40,64
41,127
44,74
45,74
45,115
45,64
45,136
45,95
45,82
45,61
45,138
45,127
46,68
46,138
46,74
46,130
47,84
47,95
47,138
47,72
49,116
49,131
49,133
49,72
49,137
50,96
51,76
51,99
51,95
51,100
52,116
52,106
53,118
53,85
53,134
53,138
54,64
54,120
54,138
54,100
54,95
54,70
54,57
54,67
54,77
54,72
55,123
55,92
57,70
57,73
57,101
57,77
57,72
58,85
58,89
58,126
58,138
59,135
59,74
59,138
59,83
59,136
60,135
60,117
60,74
61,94
61,100
61,82
61,95
61,104
62,64
63,83
64,138
64,120
64,72
64,95
64,136
64,90
65,95
65,135
65,74
67,77
67,72
68,74
68,130
68,138
70,95
70,116
70,73
70,101
70,77
70,72
72,102
72,84
72,110
72,79
72,120
72,100
72,131
72,109
72,122
72,112
72,73
72,101
72,111
72,77
72,133
72,116
72,108
72,106
72,74
72,85
72,89
72,138
72,93
72,95
73,101
73,77
74,83
74,108
74,130
74,127
74,116
74,99
74,81
74,91
74,136
74,119
74,117
74,123
74,92
74,78
74,85
74,89
74,138
74,135
74,95
74,75
74,105
76,99
76,95
76,100
77,101
77,116
77,95
78,89
78,99
78,136
78,138
78,135
78,123
78,92
79,95
81,138
81,116
81,99
81,135
81,91
81,136
82,95
83,89
83,138
83,135
83,136
84,102
85,135
85,136
85,108
85,134
85,126
85,118
85,138
85,89
89,135
89,108
89,136
89,126
89,138
91,138
91,116
91,99
91,135
91,136
92,123
93,136
93,115
93,97
93,95
94,100
94,95
95,110
95,99
95,136
95,138
95,120
95,115
95,122
95,97
95,109
95,98
95,124
95,100
95,104
95,116
95,108
95,106
95,135
97,115
98,124
99,100
99,138
99,116
99,135
99,136
100,110
106,133
106,116
106,108
108,135
108,138
108,136
109,137
109,133
109,116
111,133
112,120
112,138
112,116
115,136
116,131
116,137
116,128
116,135
116,136
116,138
116,133
117,135
118,126
118,138
119,135
120,138
126,138
127,138
128,133
130,138
131,133
134,138
135,136
135,138
136,138
